transaction_id,customer_id,product_id,transaction_date,amount,payment_method,transaction_status,store_location,LastUpdated
e725df95-f0b9-4e60-b12f-5bbf4c8a9cb9,360,41,2022-10-12,179.59,Cash,Completed,Aaronborough,1989-02-10 19:42:10.478434
60d7eba9-ff70-4969-8b10-ede3552076c4,532,252,2024-05-29,688.58,Online,Failed,Matthewhaven,1991-08-23 07:02:24.391694
f326e3f0-a2c5-4e87-b547-6049be799455,119,234,2023-03-26,539.08,Online,Failed,Leonardchester,2006-05-24 05:30:03.912262
a43fc054-0675-4d55-9863-85389e67d5ed,951,118,2023-04-01,348.92,Credit Card,Completed,Lake Jasonchester,1975-02-25 21:53:19.993226
9efb01e5-7c9a-43e8-ba1c-f7db0e27362d,139,29,2024-05-06,585.97,Debit Card,Failed,Port Brianburgh,2010-12-03 16:27:20.128178
c76a41d6-df27-4a2e-b1a4-ca7b5f42efd5,55,41,2024-04-23,859.09,Online,Pending,South Angelton,2008-10-04 21:18:31.092541
f84a564b-812b-4b2a-9381-fa54f466424d,468,436,2024-10-25,63.09,Cash,Pending,Lake Rachel,2021-10-12 03:58:44.611139
7db16ffe-6b8a-40f4-89c0-1e5050ea9cc9,877,57,2022-11-06,862.08,Online,Pending,Johnsonburgh,1984-04-08 22:48:17.575646
b0aa55a2-8a9e-4330-89c6-5435eb4bf555,828,28,2024-11-26,492.59,Credit Card,Completed,Ericville,2014-01-20 08:06:50.731137
35a8b82a-d3d0-47ea-b867-900c9c01bac0,324,309,2022-11-08,436.1,Online,Completed,South Kimberlyberg,1991-12-12 20:58:43.857255
9aa20cf3-2bb3-40bb-be54-fec0170a22e8,873,48,2022-08-25,422.55,Debit Card,Completed,Vanessaside,2001-09-09 10:37:47.511154
9ed23b8b-d3b7-4c75-abce-8e84a48da6e0,752,115,2022-02-02,510.4,Online,Failed,West Maryland,2008-09-30 03:26:40.942351
b742b762-d49a-4797-a399-e3dfeee11783,50,249,2023-06-20,904.7,Debit Card,Pending,Pruittbury,2005-03-09 11:47:30.995702
18eb4b3e-dfbf-49eb-8ca6-c6f0d49f518e,969,276,2024-06-08,525.4,Cash,Completed,Laurabury,2009-12-26 08:40:13.908876
3c2cc89f-15a7-44cf-854d-59f6a916ba89,822,97,2022-01-10,966.5,Cash,Failed,Stewartland,2005-04-07 06:23:53.723394
dbe35eaa-2808-4971-968b-3a1769b33408,759,62,2022-02-06,222.01,Online,Failed,Greenborough,1971-04-27 19:45:06.505205
c9992fb6-98d3-481c-a0c2-7ef5d98d7e9b,275,341,2023-06-14,168.79,Online,Failed,Manningmouth,2016-05-13 08:57:26.211413
0e773ca1-0711-4943-bf07-e39925b05f1f,614,495,2022-09-12,432.5,Cash,Failed,New Whitney,1996-04-04 18:53:37.897948
9e5027d8-c901-48a9-b268-df080386c698,737,82,2024-10-03,163.83,Debit Card,Completed,Travischester,2018-07-24 15:37:05.650622
a30e379a-efa4-4601-b3ec-5316981ed5c8,493,468,2023-07-12,104.33,Credit Card,Failed,Romeroside,1993-05-24 05:18:11.782517
5739ba28-9356-428d-ae5d-e6cd12280ff6,383,465,2024-09-24,294.69,Debit Card,Pending,East David,2001-05-24 14:01:15.108003
2fe6c887-82e1-4ad0-9b38-8573f8b5bf4a,485,392,2024-09-29,99.94,Online,Completed,Port Steven,2017-12-30 06:02:31.274368
4755a449-ff58-4afc-b9f6-877812b6766e,362,329,2022-06-05,287.49,Debit Card,Completed,Port Ashleyfurt,1974-12-25 00:58:36.321867
fbe4c23a-2a87-47a7-a2c6-ee79b5462e2d,530,292,2024-05-13,136.45,Cash,Failed,New Julia,2008-03-01 14:11:45.056042
8c12c995-7e99-401b-9ca9-53569262dc16,292,275,2022-12-26,655.12,Credit Card,Pending,South Cameronfort,2008-12-15 02:16:01.400625
7e306c77-9a99-4812-80c1-fb84def692f1,996,114,2024-07-11,638.44,Debit Card,Pending,New George,2010-09-24 17:18:55.320321
8e2e0fad-684d-4ddf-9fd5-5788bc8f08a6,490,316,2022-06-28,330.51,Debit Card,Completed,East Joseph,2013-02-18 14:45:58.472717
ac602a02-e125-4471-9576-8e050998c7f3,674,4,2023-08-09,214.52,Debit Card,Failed,Reneetown,2024-04-24 09:46:18.576485
3b143071-1aba-4794-95c0-3e74645200c1,535,382,2022-02-18,628.98,Cash,Pending,Charlesborough,1972-06-04 07:50:57.089430
0e372a01-d1fe-46f4-b500-8661b3b1dff6,466,433,2022-06-01,92.53,Debit Card,Completed,West Wendy,2021-07-19 00:34:05.474817
6ccc6ac7-bf00-425d-8784-bf6e5df3f562,70,119,2022-04-22,792.4,Debit Card,Completed,New Scottchester,2013-11-06 08:59:36.942595
da6060d3-4b80-4f10-b6c8-c99c2aa22477,415,239,2023-08-02,166.31,Online,Failed,Coopertown,2022-04-04 03:59:18.703542
c2dd81bd-2b45-4ec1-bb6d-045e797cb7f3,854,335,2022-01-30,292.2,Credit Card,Failed,Port David,1972-02-07 10:18:26.196665
5815b43c-2788-48ac-9a95-a8a391fce86c,966,61,2022-01-07,647.35,Debit Card,Completed,Port Sarahborough,1987-01-07 06:06:43.458922
22957538-e3ea-4c57-9178-662abb4fcb6e,645,14,2022-11-10,953.83,Online,Completed,South David,2018-05-11 05:18:23.390395
71d478c9-b3f0-4016-af9f-385ece294d51,192,18,2023-02-14,676.07,Online,Completed,Kaylaborough,1998-09-09 05:10:54.435744
ae631c9a-4919-45dd-8620-e73c6df94666,796,406,2022-02-02,723.91,Cash,Completed,Lake Ivanview,1971-01-10 01:18:03.815528
77d48290-285a-4268-9dab-986ab2f6ecfc,884,68,2024-02-09,971.8,Cash,Completed,Lisashire,2014-04-19 02:02:00.896672
712f8195-a9ee-4964-9025-5f25835c4f22,179,133,2022-04-06,498.46,Cash,Failed,Arthurhaven,2004-12-25 11:53:19.905033
612728ed-9da6-4297-ad0d-a50e8916406f,930,334,2023-04-06,666.03,Cash,Completed,Derektown,2021-07-23 06:08:59.375292
0aeeadcc-5d9d-427f-a46f-b209bef85cc9,872,321,2024-07-24,108.88,Online,Failed,Daniellefurt,1980-04-02 10:38:27.357384
9192358f-1fd3-4238-9566-36b01c7016a6,226,464,2024-11-11,591.85,Debit Card,Failed,Dakotaberg,2014-04-14 10:04:19.843941
b1829a00-03b1-4078-a9ae-7c6cb0e86cb9,863,95,2024-07-03,403.66,Cash,Completed,South Maria,1975-05-07 01:09:10.345736
88906b3d-883b-43a9-894f-690177fd2a7d,584,128,2022-12-20,977.39,Cash,Pending,Kimberlyside,2023-02-24 16:48:23.898493
061cfd1f-cc4d-4740-900a-45da50780b8e,287,345,2024-03-21,243.6,Debit Card,Pending,Lake Mackenzieberg,1971-11-01 07:33:15.191245
32dfc71d-6ee4-474f-ad1c-4cc7c3de6fbe,39,142,2023-04-15,708.87,Online,Failed,Jamesport,1990-10-25 15:34:00.777659
4678b16d-f55a-4ac5-b1eb-15427dab4d40,300,121,2024-12-14,872.07,Credit Card,Completed,Garyhaven,1995-09-23 02:58:30.093816
2a91ee3a-cfce-476f-a652-51a25b73672b,464,458,2022-04-10,993.83,Credit Card,Completed,South Nicholaschester,2023-11-17 12:51:10.848924
b15aafc0-4f80-4de5-88cf-960bdea046c4,23,320,2022-11-19,944.24,Credit Card,Pending,West Christopherside,2022-07-07 15:45:14.839283
182f93f0-5659-4717-a5dc-1125701f4ce5,436,113,2023-05-15,616.27,Online,Completed,Moyermouth,1996-11-28 01:44:03.499463
4ae7b20c-b17c-449e-a453-f813951558e5,250,222,2023-06-02,790.83,Cash,Pending,Watsonshire,2018-09-04 14:38:33.726236
b07eb441-9ade-46c9-9e87-48aa374c4a65,28,257,2023-09-02,637.52,Debit Card,Failed,Reynoldsberg,2023-04-05 08:48:11.488844
02631ff2-6631-40b9-ab1a-fd1197cdb8fd,139,444,2024-08-12,633.92,Credit Card,Pending,Waltersbury,1986-09-14 08:56:59.201635
ae752e07-3efb-492d-bf0a-392097469abb,139,350,2023-06-19,349.32,Cash,Pending,Floresmouth,2020-12-27 05:42:17.364685
5a8a09d3-7640-4004-be34-c3462bdfd896,447,493,2023-09-15,241.55,Credit Card,Failed,West Christopher,1977-01-28 23:57:56.243109
60a4b185-6fd9-42a7-89c5-81ae884a989f,327,258,2022-02-20,831.29,Online,Pending,North Raymond,1989-07-01 01:57:16.227114
8c8a8a58-9b93-4c4e-a881-b9a2f47c4a78,867,49,2024-06-14,900.18,Credit Card,Completed,Moonbury,1993-10-16 20:06:26.223422
f55e01ba-90d6-4556-b54b-9543682a0130,631,106,2023-12-09,907.06,Cash,Pending,North Sherritown,1983-04-04 16:17:45.300490
19ff4c9a-9467-4aa0-888c-58b1e924ec8d,760,259,2023-05-26,542.56,Online,Failed,North Angelaside,1987-04-10 03:16:48.099167
474c3f7a-a497-4308-be93-e2502480ac2b,223,176,2024-12-02,766.57,Online,Pending,South Jeffery,2002-07-04 18:04:42.783565
928ee69a-0fba-45f8-85c4-d8f9eee6a906,78,464,2022-06-20,965.35,Cash,Failed,Port Crystal,1986-07-18 06:38:49.447340
ceb2c408-5f43-4ba1-9c29-ef8e834ef99d,358,442,2022-10-16,598.85,Cash,Failed,Taylorburgh,2024-12-16 22:32:34.433240
87e3cda8-c77b-4266-9f90-5ebe620a6e4d,200,154,2024-01-15,542.66,Online,Completed,New Amyborough,1979-09-28 04:01:40.593245
5436dbb8-6e64-4af6-a972-e4d8f7b73dcc,80,21,2022-10-18,10.37,Credit Card,Failed,East Jasonville,1994-05-23 05:40:00.552546
164e7abc-ad23-441c-8c20-30f8a02b1aa7,289,231,2023-02-27,342.24,Online,Completed,New Ashley,1972-07-08 19:20:55.421679
6ab6047a-f588-4542-9f6d-f33d9da710b2,839,279,2024-10-23,393.92,Cash,Failed,West Daisyview,2008-01-07 19:27:44.460200
d8e11dd8-a6c0-4a7c-be57-70cb17482e4a,476,14,2022-05-10,275.76,Online,Pending,Taraborough,2023-06-01 01:47:57.694931
9a4cd570-0016-4eb9-b399-f40e7ed67b5c,710,232,2023-12-06,385.88,Debit Card,Failed,New Karenland,2024-02-29 03:02:56.705069
d1c8f8b6-db46-4b82-b971-4cbfda0ea614,157,81,2024-12-01,998.31,Cash,Failed,East Mathewhaven,2022-02-06 14:27:38.944807
b79bfa7e-4c61-4f8c-90ab-887f58a18907,140,50,2022-04-07,827.56,Credit Card,Completed,Brownside,1984-03-04 03:24:55.724572
e9ea24b0-f4db-4607-80e2-78478d86dc87,808,373,2022-04-05,840.69,Online,Failed,Lake Morgan,1970-06-02 00:44:13.703683
70c28c68-e9ad-46c6-80ae-1db7064a66cf,237,190,2023-11-04,748.53,Cash,Pending,Port Paula,1976-09-02 03:00:50.017726
131c8b9d-9104-45df-b46a-6e25a30acfb1,968,325,2024-01-21,473.13,Debit Card,Pending,Williambury,1989-02-03 04:17:54.802195
3c01063e-bc88-4c47-bd30-8880347910e3,54,404,2023-04-04,481.78,Debit Card,Pending,Port Jasonchester,2020-06-11 20:50:48.311522
6907bb80-f54a-4bda-a321-8eace4ce333a,639,143,2024-04-27,591.36,Debit Card,Completed,Brianbury,2003-10-09 20:01:52.279948
d2637330-1325-429c-a467-a19c225b4a62,651,108,2024-11-18,203.03,Debit Card,Completed,Norrisburgh,1984-10-04 12:39:50.595058
458c948b-0865-4830-9c53-648ccc9d755d,77,430,2023-03-14,125.02,Online,Failed,North Richard,2021-10-04 00:25:04.233881
b035fbb6-9ee3-4269-9d02-0b1d354134e8,67,473,2023-08-26,798.03,Credit Card,Failed,Hopkinsstad,2003-05-26 02:29:28.110167
e9ab3d86-f95f-4a07-9107-9ed17256f72b,989,279,2023-08-25,737.34,Cash,Failed,West Ericburgh,1972-06-14 18:10:04.987786
66756e4c-eb24-4945-a89a-ef44fe6915c5,309,328,2022-10-20,350.48,Cash,Pending,Port Melissahaven,2011-04-13 07:36:47.355733
0a39ab63-b696-41a7-9e48-8bed78681681,732,389,2024-12-25,261.68,Cash,Completed,Taylorfort,1995-09-17 21:04:56.891194
d94ae653-57c7-4ca9-8069-b3a6271b181d,119,426,2022-04-04,514.59,Online,Completed,East Victoriahaven,2007-10-21 03:15:57.384085
82fc8d28-6312-4862-9db0-0068da0f01a0,546,314,2024-11-15,741.86,Debit Card,Failed,Harrismouth,1984-12-21 01:33:41.571066
b7c140e4-19a2-499d-afda-0439266e9650,983,149,2024-05-22,442.51,Cash,Pending,Matthewstad,1972-02-26 03:16:53.971471
73d5bdf0-d72d-492a-bbe5-5af6a4bda427,109,491,2024-01-05,727.35,Debit Card,Failed,North Michellestad,2009-05-06 14:12:12.936593
70971029-51d8-4116-9678-7e741bfe420f,510,322,2023-08-24,557.62,Cash,Failed,Christopherstad,2024-08-31 03:03:02.421552
344f54e0-e96e-4b46-a2d3-3139fce5956c,157,133,2023-10-07,208.84,Online,Failed,New Sarah,2022-05-24 08:51:59.340622
fa7f7abe-5e9b-4a49-a22f-4d51a0a307a9,927,187,2023-07-29,579.99,Online,Failed,Ronaldshire,2000-03-27 19:06:50.512644
2006236a-92ca-457b-86e4-5110da931b43,821,274,2024-03-21,494.11,Credit Card,Pending,Markview,1978-03-07 22:00:50.924002
85f4b165-631b-4535-aed1-ce8c0dff74df,596,203,2024-06-20,47.33,Cash,Completed,Cynthialand,2019-10-29 06:51:56.715446
d46356e9-63f8-4685-8e2c-f901ff75eb1c,980,51,2022-04-19,75.61,Debit Card,Failed,West Shannontown,1986-03-14 01:07:02.737209
f3eedcd6-35d4-4a75-9a7b-6879a3fcc494,927,428,2023-06-22,463.04,Debit Card,Failed,Gregorymouth,2005-11-26 12:12:20.501505
9efd2b72-c659-430c-80ab-11008db646a2,111,357,2023-01-26,974.27,Cash,Failed,South James,1985-10-24 00:03:05.601841
2645dddd-483c-48e9-93c3-0bd367676cff,163,77,2023-01-25,250.63,Cash,Completed,Kathyberg,2004-05-04 22:18:35.711956
ed148e2b-2f62-4cf3-bc7d-8558644e7bc6,918,286,2024-11-08,278.34,Online,Pending,South Jameston,1981-04-02 01:31:18.784911
ef489103-cbb6-41f6-9f16-8a19db07853d,794,76,2023-06-02,52.29,Debit Card,Pending,West Carrie,1977-09-10 23:30:50.944976
d9191751-9090-4d09-8647-d49fff435302,472,362,2023-04-04,376.65,Cash,Pending,North John,2012-04-27 21:17:37.642590
946707b8-c549-4810-a97e-97e5bc80f15b,678,247,2022-03-24,934.7,Credit Card,Completed,Port Lisafurt,1975-09-26 05:59:02.383024
da3d7726-994b-4606-a7db-c7726be01ab5,73,298,2022-04-19,839.17,Credit Card,Pending,North Jonathan,2017-03-30 20:50:24.152776
99bd5133-ec4f-4bbb-9cd8-b17868db987f,873,311,2023-02-15,637.99,Debit Card,Failed,New Jennifertown,2008-08-23 16:48:47.871623
6445f276-127e-49e6-a6c5-7092f951026e,38,472,2023-07-04,679.69,Cash,Completed,North Donaldshire,2007-11-08 05:53:01.391412
2864bffb-d957-4b69-9158-740c4658c045,844,51,2023-08-29,523.58,Debit Card,Failed,South Williamland,2013-01-12 05:03:26.858154
2224bf74-f8ee-4ed2-8007-df2139452fb6,839,385,2022-11-06,382.33,Credit Card,Completed,Nathanville,1974-05-29 06:29:17.994816
238cac0f-d16e-42d1-a56e-f115ca955eac,297,352,2023-11-06,689.15,Cash,Pending,Caldwellfort,1973-09-27 20:38:25.244731
abf89fad-73c6-4d3d-bfc5-f99e09cec515,502,388,2024-03-27,558.45,Credit Card,Pending,Jayborough,2012-08-17 18:37:52.319373
e0eab36b-84ec-4567-9de9-37b8e25c44ad,631,387,2022-12-11,649.96,Credit Card,Pending,New Kimberly,1978-09-24 14:22:15.674376
92db96d7-fb34-48d1-8d6d-d2f818189551,665,264,2024-02-26,457.22,Debit Card,Failed,Mcdanielview,1977-10-18 08:20:11.908479
bce10bd9-189f-4987-ba67-5c9d5b097590,535,392,2022-11-18,22.07,Credit Card,Pending,South David,1986-12-20 11:48:37.703624
51edd1b2-08d5-4bf4-a56c-dc8a68be494a,192,258,2023-07-18,226.24,Credit Card,Failed,Wyattborough,1989-05-07 09:15:30.840866
9e77d7dc-0c1f-439e-a117-0b5722d9139f,116,194,2022-09-04,640.28,Online,Failed,South Tiffanyside,2021-12-17 23:07:07.436572
484c2a91-eee4-4c89-abda-585b7ee34ca0,226,148,2023-06-26,492.62,Debit Card,Completed,Port Brian,1991-07-13 01:02:26.488415
dec91c75-450a-4e25-bf97-1942393434ba,107,427,2023-03-17,696.73,Online,Completed,East Lori,1973-01-24 18:07:30.891817
33e7ae9e-e711-403f-bf4d-743f71df56c8,284,123,2024-07-04,882.97,Debit Card,Pending,South Cynthiafurt,1970-04-26 06:01:01.897495
3a8926f3-f84f-458a-9ec8-9686abb9f934,376,360,2023-09-08,876.55,Cash,Failed,Gardnerport,2023-11-03 13:17:37.531621
c1801a25-23fe-4b45-8d2d-9be34be8b92a,362,161,2022-02-18,276.23,Debit Card,Completed,Nathanmouth,1988-01-06 10:14:04.492809
1d96a6d9-b3c9-4f81-a5e9-059d11c962a5,128,197,2024-07-31,587.07,Debit Card,Failed,Melissafurt,2000-10-17 08:15:24.798195
a8ae9b45-d8b4-47a7-ad3b-253f7fab7a26,247,282,2022-10-24,314.9,Debit Card,Completed,Andersonburgh,1997-09-24 18:29:24.288046
79cf4866-7af7-4875-b41a-3b76180ab236,998,108,2022-04-16,414.35,Debit Card,Failed,West Briantown,1986-02-05 22:43:59.373349
1740b463-2db0-497d-a9dc-d1c7b222daaf,872,63,2022-10-18,758.95,Online,Completed,Gomezburgh,1996-11-16 20:23:30.939990
8ffa3fb5-1308-40fc-9170-48a8e615616d,333,262,2022-09-09,389.3,Online,Completed,Port Margaretmouth,1998-07-26 01:32:32.885633
095ea6c4-c402-4895-9070-2a1c100a39d6,855,341,2023-04-30,250.93,Debit Card,Completed,North Michael,1977-06-27 22:46:22.813751
0d5aadd1-42a6-4f52-8b97-590f8b2d0a39,444,381,2024-01-05,857.28,Credit Card,Failed,North Abigailshire,1970-08-07 05:33:33.507137
1599a95f-a256-44ac-ad8a-662e16097614,219,331,2022-10-25,894.59,Debit Card,Failed,Kristychester,2009-07-13 00:03:07.621349
01944257-3b65-4bbc-b458-c8d2a6b9edf5,235,391,2024-08-05,143.16,Debit Card,Failed,South Amyfort,1993-07-18 12:35:47.183295
dcb7d8f1-d250-454c-96f1-40e6275f31ce,456,84,2024-09-07,912.84,Cash,Failed,Campbellfurt,1977-01-06 08:44:59.021156
5acff125-52ff-4cac-9880-939ee638f6f0,937,422,2024-06-05,701.63,Cash,Pending,Allentown,1981-04-05 10:35:38.466786
86534ab3-b763-4034-9b78-087a5b8bd6a6,255,476,2024-02-05,0.78,Credit Card,Failed,Richardsville,2006-07-07 08:17:52.784957
d671ed68-1d8f-4c1b-a660-5ed403038581,542,205,2024-05-15,626.93,Credit Card,Failed,Alecchester,1992-11-21 03:22:02.319498
77cb0afa-6989-4695-8ebb-2c488f46b5f3,617,296,2024-01-23,778.82,Credit Card,Pending,South Benjamin,2006-12-21 01:16:19.014009
6a4c5aa4-a5e9-45ee-b10f-afd549dbf2da,540,387,2022-10-02,509.89,Debit Card,Completed,North Stephanie,2000-06-03 16:08:17.095687
80948f86-4f3a-44b6-8cfc-68dd91e863c3,148,471,2022-07-04,423.08,Debit Card,Pending,Port Ricardo,1984-07-09 03:43:55.387895
73f996e6-7ac2-4006-a66e-d962454f216d,234,448,2023-06-13,607.66,Online,Completed,South Francisberg,1974-01-29 02:36:21.021737
cf7ac5d1-7c50-41db-9058-e979ac887676,546,412,2023-02-21,659.66,Debit Card,Pending,Smithbury,1979-09-05 05:43:17.356466
9bea2ef6-9aef-44e4-ba9e-547690e7bcc0,118,65,2022-09-11,509.75,Debit Card,Completed,North Charles,2016-05-29 15:48:13.965213
f0ac8b1c-c4a9-475c-9df3-0a7ad4eef980,503,184,2024-12-06,195.64,Cash,Failed,Wilsonport,1998-01-25 03:13:02.279672
46339f92-dcae-4b6b-a35a-efbc53134511,799,145,2024-05-06,909.96,Credit Card,Pending,Petersonhaven,1999-05-03 17:49:37.132659
b9dcaef5-dfa5-42a3-88bb-a85cd651e815,139,110,2023-01-30,810.65,Debit Card,Pending,West Amy,2000-11-21 18:28:10.190491
9d7ae3bc-8bd7-47c9-b1c0-8fb510941b59,453,111,2023-07-19,365.2,Cash,Pending,West Brandy,2017-09-02 01:40:46.379291
d8de2833-e1ed-4a53-b657-8a1dfe97cde6,55,286,2022-12-04,753.13,Debit Card,Pending,Kennethmouth,2015-07-04 03:26:54.166160
8f0a3d9a-d4fd-4912-8522-2496f4301b17,897,195,2024-07-15,414.99,Cash,Pending,Katrinaton,1980-12-06 11:00:52.577864
e03c8e42-d906-4123-9e16-e8bab7261525,908,298,2023-12-16,69.05,Credit Card,Failed,East Patricia,2001-07-08 12:12:17.656125
3c98f4e0-33c0-4f3f-b348-bb7bf5adf555,3,465,2022-02-07,994.8,Debit Card,Failed,Clarkside,2009-07-12 00:59:52.461894
bf80b7f9-4986-42dc-9ace-95c49dbdffc5,892,407,2022-07-03,712.12,Credit Card,Pending,Allisonstad,2007-07-30 01:17:58.322140
a40247a7-09f1-4e9f-ad56-96d2dd5aeafd,827,322,2022-10-16,736.97,Debit Card,Failed,Mariomouth,1976-08-09 09:09:04.266768
e46ecd43-a49a-4fd8-8406-130a24898983,426,49,2024-04-13,618.51,Debit Card,Pending,Johnsonhaven,1995-12-23 19:22:35.495852
61c7697d-5825-4655-9695-cc2e90b58a73,134,479,2023-07-25,947.83,Cash,Completed,Tuckerport,1982-10-08 03:33:22.492959
099fc584-7c23-44f1-ab16-57456c7601b5,33,342,2024-05-03,259.66,Cash,Failed,South Sherryberg,1972-06-06 16:47:24.415236
6f2775e5-324e-4656-ab9e-fc81ebadfb1c,959,474,2023-01-10,120.48,Cash,Completed,Williamsfort,1974-01-03 23:57:43.204411
11d1ac54-a6ca-4fed-be0b-bba43fdd6528,561,154,2024-01-25,852.92,Cash,Completed,Danielfort,2019-02-21 20:51:13.924694
781041ce-8d72-484e-8034-e27af8eecacb,228,480,2022-01-23,274.22,Online,Pending,Susanville,1979-06-27 15:32:12.741293
706f685e-f6e2-4eba-96d9-924bcdffe020,525,81,2024-10-13,730.74,Debit Card,Completed,Robertostad,1996-08-07 17:27:02.992876
e62dbe0f-e5a2-43f5-a5ed-f70c4d241d7a,731,294,2022-11-28,644.19,Debit Card,Pending,Stevensonborough,1997-03-27 11:12:19.629080
02fcd495-a894-43b3-b53b-e7cb4a768f66,642,486,2024-06-14,244.09,Debit Card,Pending,Billyside,2009-01-18 07:29:16.569501
cb783ce2-a831-48f4-b37a-36089d03ce09,686,383,2024-06-30,190.34,Credit Card,Pending,Port Peggyfort,2021-03-01 08:35:49.631463
eac30e12-3e43-40dd-8028-73191c7e7d06,211,415,2023-02-16,666.34,Debit Card,Completed,Dawsonhaven,2008-12-07 18:56:04.384121
a9c38641-a244-41ff-be7b-da32c6cb49ac,975,146,2024-10-12,229.78,Cash,Completed,Theresaton,1971-02-04 02:32:41.505943
c41f0912-8bc3-42be-9f66-5b64b3dab930,199,261,2022-07-04,382.89,Credit Card,Failed,South Shannon,1996-01-21 10:14:39.769702
677a2d0f-fae4-4dd0-a479-06b8876af2ea,459,125,2024-05-13,968.75,Online,Failed,South Susan,2010-04-04 01:15:30.100405
dfeba816-ffd7-4218-ab21-85b9dc586b5e,696,313,2023-09-25,43.84,Credit Card,Failed,Juliafort,1978-06-27 00:17:30.906948
e4b434e3-402a-4b99-8362-c17a6e992ba3,125,479,2023-10-20,996.14,Debit Card,Completed,Gonzalezfort,1998-09-30 00:22:18.972720
76a3e1d4-47e2-42ff-b8c2-f44992ac9e17,15,46,2023-03-31,123.4,Online,Pending,North Jacob,1982-12-27 05:48:33.659597
cb90c308-d214-45d7-aa3f-e1f7c50b5c49,962,122,2022-03-06,596.74,Debit Card,Completed,Port Robertton,1986-08-08 01:56:03.114217
573d3ece-6478-4e97-9059-aa2ad673b6c0,329,327,2022-12-17,812.17,Credit Card,Failed,West Christophertown,1972-07-11 17:34:41.411789
262572a1-481c-40d9-a0a3-f920846aef13,756,112,2023-03-23,650.55,Credit Card,Completed,Anthonymouth,2008-10-03 03:10:56.636413
c803d1b6-4c9b-47f3-b6e3-dac9450932ff,128,470,2024-07-21,558.57,Credit Card,Pending,South Derrick,1999-05-25 02:21:21.110821
4de7d929-34ff-4599-a70f-be9d9f9e2a19,120,251,2023-01-22,513.3,Online,Failed,Gabrielmouth,2005-09-06 06:00:37.535399
403a0417-4b3e-4818-9046-40d006203d0c,387,250,2024-12-05,320.5,Credit Card,Completed,Kellystad,1999-10-14 23:56:58.886949
335e1ef7-1a49-4802-a8b4-c0127fa590e5,149,6,2023-07-30,90.03,Online,Failed,South Christophershire,1971-11-07 16:24:49.248085
fc771da3-a95a-446c-b21a-b2aa6c74ce1d,903,374,2022-12-26,929.36,Online,Pending,Colemanview,1993-06-22 19:48:56.771141
90273c84-2b0f-41a6-8e45-dd0a6da0bc68,44,7,2022-03-09,155.52,Debit Card,Pending,Danielleland,1991-09-19 02:08:55.559507
389b0849-a2c8-44ea-b710-ed5d9c7e1d5b,375,220,2023-06-13,719.58,Debit Card,Pending,West Patrick,1970-03-24 02:18:27.281815
d1fc9076-de84-4e61-b673-472193fb49ce,757,212,2024-06-03,974.93,Credit Card,Failed,Wendyview,2016-07-22 12:02:23.169173
5de2672e-07bd-4f05-9fe0-84f3b59fec63,939,337,2022-09-02,675.54,Online,Pending,South Jeffreyburgh,2012-02-16 08:02:49.079029
3d8b124c-bea3-423d-897d-88553b8a3c73,318,419,2022-08-22,311.56,Cash,Failed,East Stephen,2010-01-16 00:15:26.228222
514c7a74-f02f-4b87-9494-c16b0494a4a2,735,178,2022-10-18,157.4,Credit Card,Completed,New Angelastad,2018-03-18 07:47:12.457828
d0cda78a-24ae-4d2c-922a-8a004fd887e5,838,473,2023-12-23,581.75,Cash,Failed,Webbland,1984-09-10 07:03:02.494115
9b58f0e0-553f-4841-b91b-bcde09884a87,951,91,2023-05-14,374.58,Cash,Failed,West Briannahaven,1988-02-13 13:52:20.007046
df5dc9c8-ef8f-474e-9791-99220b584066,803,395,2024-12-15,331.47,Debit Card,Pending,Susanview,2015-05-18 00:32:58.802200
3c558bb2-8b12-445f-a86e-09ab1a199843,732,57,2022-06-13,928.49,Debit Card,Completed,Williamston,1974-08-20 00:50:53.542494
5e0163fd-cdf7-4384-803e-83a5e0fdc5f3,564,276,2023-11-05,88.24,Debit Card,Completed,Mayland,2003-03-17 13:19:15.704911
448351be-18cf-4e34-9db2-0586d8405d7d,851,472,2023-02-18,284.49,Online,Failed,Montgomeryton,1977-04-10 00:20:57.922264
79b1e826-67df-4146-a431-322c25c52d8d,686,269,2023-06-30,916.82,Credit Card,Pending,East Howardburgh,1973-08-02 18:13:36.269198
2f264274-6769-4a6a-9e5e-d6e7157c7ebc,685,118,2024-08-16,19.46,Credit Card,Failed,Hansenhaven,1989-05-19 21:18:40.367748
44a392dc-f8f2-4911-8108-108d39d2fbf2,370,465,2022-01-30,606.16,Online,Failed,Lake Glennport,1977-12-25 01:34:18.162734
03f4da7f-5867-4de3-bfd6-cdf435a68f11,763,88,2022-07-14,221.97,Cash,Completed,South Danielle,1994-11-24 09:40:43.555551
01f12c96-f533-4327-b21b-e4a8d2df6a17,375,194,2024-10-23,185.15,Cash,Completed,Port Dakotabury,1974-12-07 11:51:50.871416
4f02c2d0-7201-4426-8360-4e3bde37ae49,988,230,2022-09-09,648.29,Debit Card,Completed,Pruittville,1996-10-16 05:01:05.601138
607c3845-fd60-4826-a766-e990ebe9d09c,218,148,2023-11-25,264.01,Cash,Failed,Frankborough,2017-07-03 17:36:21.508926
